Aggregate tradeId,Price,Quantity,First tradeId,Last tradeId,Timestamp,Was the buyer the maker?,Was the trade the best price match?
176344165,0.03287000,0.06100000,197111087,197111087,2020-10-12 08:02:40.740,True,True
176344166,0.03287000,0.06100000,197111088,197111088,2020-10-12 08:02:40.741,True,True
176344167,0.03287000,0.80700000,197111089,197111089,2020-10-12 08:02:40.742,True,True
176344168,0.03287000,0.06100000,197111090,197111090,2020-10-12 08:02:40.742,True,True
176344169,0.03287000,0.06100000,197111091,197111091,2020-10-12 08:02:40.744,True,True
176344170,0.03287000,0.30200000,197111092,197111092,2020-10-12 08:02:40.784,True,True
176344171,0.03287100,0.15100000,197111093,197111093,2020-10-12 08:02:50.143,False,True
176344172,0.03287000,0.00400000,197111094,197111094,2020-10-12 08:02:52.064,True,True
176344173,0.03286500,0.00400000,197111095,197111095,2020-10-12 08:02:52.064,True,True
176344174,0.03286400,0.01000000,197111096,197111096,2020-10-12 08:02:52.064,True,True
176344175,0.03286900,0.38800000,197111097,197111097,2020-10-12 08:02:55.843,False,True
176344176,0.03287000,2.72400000,197111098,197111099,2020-10-12 08:02:55.843,False,True
176344177,0.03287100,14.27400000,197111100,197111100,2020-10-12 08:02:55.843,False,True
176344178,0.03287000,0.58000000,197111101,197111101,2020-10-12 08:03:00.983,False,True
176344179,0.03287000,0.31600000,197111102,197111102,2020-10-12 08:03:01.706,False,True
176344180,0.03287000,0.03700000,197111103,197111103,2020-10-12 08:03:03.848,False,True
176344181,0.03287000,0.05600000,197111104,197111104,2020-10-12 08:03:03.970,False,True
176344182,0.03287000,0.08000000,197111105,197111105,2020-10-12 08:03:04.162,False,True
176344183,0.03287000,0.06600000,197111106,197111106,2020-10-12 08:03:05.160,False,True
176344184,0.03286900,0.06200000,197111107,197111107,2020-10-12 08:03:10.094,True,True
176344185,0.03287200,0.05000000,197111108,197111108,2020-10-12 08:03:12.378,False,True
176344186,0.03287100,0.01000000,197111109,197111109,2020-10-12 08:03:24.314,False,True
176344187,0.03286900,0.08800000,197111110,197111110,2020-10-12 08:03:25.206,True,True
176344188,0.03287100,0.00400000,197111111,197111111,2020-10-12 08:03:29.267,False,True
176344189,0.03287100,0.46200000,197111112,197111113,2020-10-12 08:03:34.043,False,True
176344190,0.03287500,0.21300000,197111114,197111115,2020-10-12 08:03:56.650,False,True
176344191,0.03287700,0.01800000,197111116,197111116,2020-10-12 08:03:58.409,False,True
176344192,0.03287600,0.10700000,197111117,197111117,2020-10-12 08:03:58.842,True,True
176344193,0.03287600,0.18800000,197111118,197111118,2020-10-12 08:04:02.295,True,True
176344194,0.03287700,0.66600000,197111119,197111119,2020-10-12 08:04:07.970,False,True
176344195,0.03287700,0.69800000,197111120,197111120,2020-10-12 08:04:10.882,False,True
176344196,0.03287700,0.03600000,197111121,197111121,2020-10-12 08:04:11.366,False,True
176344197,0.03287700,0.02300000,197111122,197111122,2020-10-12 08:04:12.294,False,True
176344198,0.03287600,0.05000000,197111123,197111123,2020-10-12 08:04:12.662,True,True
